record_id,combination_size,ingredient_ids,ingredient_names,context,process_context,observed_or_predicted,aroma_similarity,aroma_complement,aroma_contrast,taste_balance,culinary_support,sensory_support,dominance_risk,masking_risk,novelty_score,overall_score,confidence,key_compounds,key_descriptors,bridge_ingredients,evidence_refs,model_version,explanation
COMP-000605,2,ING-PLANT-BANANE-000001|ING-PLANT-MRE-000001,,all,raw_or_cooked,predicted,0.000,0.400,0.600,0.400,,,0.250,0.200,,0.110,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.40; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.20
COMP-000606,2,ING-PLANT-BANANE-000001|ING-PLANT-OIGNON-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.760,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000607,2,ING-PLANT-BANANE-000001|ING-PLANT-PAMPLEMOUSSE-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.600,,,0.250,0.200,,0.080,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.20
COMP-000608,2,ING-PLANT-BANANE-000001|ING-PLANT-PAPAYE-000001,,all,raw_or_cooked,predicted,0.000,1.000,0.000,0.200,,,0.250,0.600,,0.170,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=1.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.60
COMP-000609,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000610,2,ING-PLANT-BANANE-000001|ING-PLANT-PERSIL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000611,2,ING-PLANT-BANANE-000001|ING-PLANT-PIMENTDESPEL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000612,2,ING-PLANT-BANANE-000001|ING-PLANT-PIMENTFORT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000613,2,ING-PLANT-BANANE-000001|ING-PLANT-POIREAU-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000614,2,ING-PLANT-BANANE-000001|ING-PLANT-POIVRENOIR-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000615,2,ING-PLANT-BANANE-000001|ING-PLANT-POIVRONROUGE-000001,,all,raw_or_cooked,predicted,0.000,0.500,0.500,0.200,,,0.250,0.000,,0.140,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.50; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000616,2,ING-PLANT-BANANE-000001|ING-PLANT-POMME-000001,,all,raw_or_cooked,predicted,0.200,0.667,0.333,0.200,,,0.250,0.400,,0.210,0.790,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.20; Jaccard descripteurs=0.67; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.40
COMP-000617,2,ING-PLANT-BANANE-000001|ING-PLANT-POMME-000002,,all,raw_or_cooked,predicted,0.000,0.500,0.500,0.200,,,0.250,0.400,,0.060,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.50; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.40
COMP-000618,2,ING-ANIMAL-PORCVIANDE-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000619,2,ING-ANIMAL-POULETVIANDE-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000620,2,ING-PLANT-BANANE-000001|ING-PLANT-PCHE-000001,,all,raw_or_cooked,predicted,0.000,0.500,0.500,0.200,,,0.250,0.400,,0.060,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.50; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.40
COMP-000621,2,ING-PLANT-BANANE-000001|ING-PLANT-RAISIN-000001,,all,raw_or_cooked,predicted,0.000,0.667,0.333,0.200,,,0.250,0.400,,0.110,0.760,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.67; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.40
COMP-000622,2,ING-BEV-RHUMAMBR-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.200,,,0.375,0.200,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.20; risque dominance=0.38; masquage=0.20
COMP-000623,2,ING-PLANT-BANANE-000001|ING-PLANT-ROMARIN-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.760,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000624,2,ING-DAIRY-ROQUEFORT-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000625,2,ING-COND-SAUCESOJA-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000626,2,ING-MARINE-SAUMON-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000627,2,ING-PLANT-BANANE-000001|ING-TECH-SIROPDRABLE-000001,,all,raw_or_cooked,predicted,0.000,0.250,0.750,0.200,,,0.250,0.200,,0.025,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.25; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.20
COMP-000628,2,ING-PLANT-BANANE-000001|ING-TECH-SUCREBLANC-000001,,all,raw_or_cooked,predicted,0.000,0.333,0.667,0.200,,,0.375,0.200,,0.025,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.33; équilibre gustatif=0.20; risque dominance=0.38; masquage=0.20
COMP-000629,2,ING-MARINE-THON-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000630,2,ING-PLANT-BANANE-000001|ING-PLANT-THYM-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000631,2,ING-BEV-THNOIR-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000632,2,ING-BEV-THVERT-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000633,2,ING-PLANT-BANANE-000001|ING-PLANT-TOMATE-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.600,,,0.250,0.000,,0.120,0.760,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000634,2,ING-PLANT-BANANE-000001|ING-PLANT-TOMATESCHE-000001,,all,raw_or_cooked,predicted,0.000,0.200,0.800,0.400,,,0.250,0.000,,0.090,0.775,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.20; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000635,2,ING-FUNGUS-TRUFFENOIRE-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000636,2,ING-PLANT-BANANE-000001|ING-PLANT-VANILLEGOUSS-000001,,all,raw_or_cooked,predicted,0.000,0.250,0.750,0.200,,,0.250,0.200,,0.025,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.25; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.20
COMP-000637,2,ING-BEV-VINBLANCMOEL-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.400,0.600,0.200,,,0.250,0.400,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.40; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.40
COMP-000638,2,ING-BEV-VINBLANCSEC-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.400,,,0.250,0.000,,0.080,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000639,2,ING-BEV-VINROUGE-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.143,0.857,0.200,,,0.250,0.200,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.14; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.20
COMP-000640,2,ING-PLANT-BANANE-000001|ING-TECH-VINAIGREBALS-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.400,,,0.250,0.000,,0.080,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000641,2,ING-PLANT-BANANE-000001|ING-TECH-VINAIGREDEVI-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000642,2,ING-BEV-WHISKY-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.375,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.38; masquage=0.00
COMP-000643,2,ING-FERMENT-YAOURTNATURE-000001|ING-PLANT-BANANE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-000644,2,ING-PLANT-BANANE-000001|ING-PLANT-CHALOTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000645,2,ING-DAIRY-BEURRECLARIF-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.000,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.00; risque dominance=0.25; masquage=0.00
COMP-000646,2,ING-DAIRY-BEURREDOUX-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.760,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000647,2,ING-BEV-BIREIPA-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000648,2,ING-BEV-BIREBLONDELA-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000649,2,ING-BEV-BIRESTOUT-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000650,2,ING-ANIMAL-BUFVIANDE-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000651,2,ING-MARINE-CABILLAUD-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000652,2,ING-PLANT-BASILIC-000001|ING-TECH-CACAOENPOUDR-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000653,2,ING-BEV-CAFESPRESSO-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.775,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000654,2,ING-BEV-CAFFILTRE-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000655,2,ING-PLANT-BASILIC-000001|ING-PLANT-CANNELLE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000656,2,ING-PLANT-BASILIC-000001|ING-PLANT-CASSIS-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000657,2,ING-PLANT-BASILIC-000001|ING-PLANT-CERISE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000658,2,ING-FUNGUS-CHAMPIGNONDE-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000659,2,ING-DAIRY-CHEDDAR-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000660,2,ING-PLANT-BASILIC-000001|ING-TECH-CHOCOLATAULA-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000661,2,ING-PLANT-BASILIC-000001|ING-TECH-CHOCOLATNOIR-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.775,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000662,2,ING-PLANT-BASILIC-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000663,2,ING-PLANT-BASILIC-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.000,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.00; risque dominance=0.25; masquage=0.00
COMP-000664,2,ING-PLANT-BASILIC-000001|ING-PLANT-CITRONJAUNE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.775,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000665,2,ING-PLANT-BASILIC-000001|ING-PLANT-CITRONVERT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000666,2,ING-PLANT-BASILIC-000001|ING-PLANT-CLOUDEGIROFL-000001,,all,raw_or_cooked,predicted,0.500,0.000,1.000,0.000,,,0.250,0.000,,0.200,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.50; Jaccard descripteurs=0.00; équilibre gustatif=0.00; risque dominance=0.25; masquage=0.00
COMP-000667,2,ING-DAIRY-COMT-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000668,2,ING-FERMENT-CONCENTRDETO-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000669,2,ING-PLANT-BASILIC-000001|ING-PLANT-CORIANDREFRA-000001,,all,raw_or_cooked,predicted,0.000,0.500,0.500,0.000,,,0.250,0.400,,0.020,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.50; équilibre gustatif=0.00; risque dominance=0.25; masquage=0.40
COMP-000670,2,ING-FERMENT-COULISDETOMA-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000671,2,ING-MARINE-CREVETTE-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000672,2,ING-DAIRY-CRMELIQUIDEE-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000673,2,ING-PLANT-BASILIC-000001|ING-PLANT-CURCUMA-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000674,2,ING-FUNGUS-CPE-000001|ING-PLANT-BASILIC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-000675,2,ING-PLANT-BASILIC-000001|ING-PLANT-ESTRAGON-000001,,all,raw_or_cooked,predicted,0.000,1.000,0.000,0.000,,,0.250,0.200,,0.210,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=1.00; équilibre gustatif=0.00; risque dominance=0.25; masquage=0.20
COMP-000676,2,ING-PLANT-BASILIC-000001|ING-PLANT-FRAISE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.775,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000677,2,ING-PLANT-BASILIC-000001|ING-PLANT-FRAMBOISE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-000678,2,ING-PLANT-BASILIC-000001|ING-PLANT-FRUITDELAPAS-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
